trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-01-22,MAANALU.BE.NSE,2026-01-22 09:44:59,LONG,149.26,147.76,153.75,1.003,3.008,3.0,153.75,TARGET,334,1499.82,30.36,1469.46,0.5549,True
2026-01-22,UNITEDPOLY.BE.NSE,2026-01-22 09:44:59,LONG,30.01,29.78,30.71,0.772,2.316,3.0,29.78,TRAILING_SL,1666,-386.01,29.88,-415.89,0.5828,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:45:59,LONG,21.85,21.44,23.08,1.872,5.616,3.0,23.08,TARGET,2288,2807.63,30.84,2776.79,0.6415,True
2026-01-22,EXXARO.BE.NSE,2026-01-22 09:45:59,LONG,7.03,6.92,7.36,1.583,4.748,3.0,7.36,TARGET,7112,2374.04,30.71,2343.32,0.7327,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:45:59,SHORT,10.7,10.86,10.21,1.534,4.603,3.0,10.86,TRAILING_SL,4672,-767.07,30.22,-797.29,0.6894,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:46:59,LONG,21.7,21.29,22.92,1.874,5.621,3.0,161.83,TRAILING_SL,2304,322867.34,126.86,322740.48,0.6615,True
2026-01-22,EXXARO.BE.NSE,2026-01-22 09:46:59,LONG,7.03,6.93,7.34,1.47,4.409,3.0,7.34,TARGET,7112,2204.46,30.66,2173.8,0.6281,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:46:59,LONG,10.54,10.37,11.05,1.609,4.827,3.0,11.05,TARGET,4743,2413.23,30.72,2382.51,0.6831,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:47:59,LONG,21.7,21.29,22.93,1.888,5.664,3.0,162.59,TRAILING_SL,2304,324611.24,127.38,324483.86,0.6762,True
2026-01-22,BHAGYANGR.BE.NSE,2026-01-22 09:47:59,SHORT,163.0,165.72,154.84,1.668,5.003,3.0,154.84,TARGET,306,2495.52,29.18,2466.34,0.5731,True
2026-01-22,SOUTHWEST.BE.NSE,2026-01-22 09:47:59,LONG,182.05,180.47,186.78,0.866,2.597,3.0,180.47,TRAILING_SL,274,-431.73,29.8,-461.53,0.5677,False
