trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 09:54:59,LONG,166.0,164.68,169.95,0.794,2.382,3.0,169.95,TARGET,301,1190.02,30.34,1159.68,0.6819,True
2026-01-20,GOYALALUM.BE.NSE,2026-01-20 09:54:59,LONG,7.46,7.36,7.76,1.35,4.05,3.0,7.76,TARGET,6702,2024.77,30.61,1994.17,0.814,True
2026-01-20,HARDWYN.BE.NSE,2026-01-20 09:54:59,SHORT,17.29,17.83,15.68,3.098,9.294,3.0,17.83,SL,2891,-1548.58,30.46,-1579.04,0.8927,False
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 09:54:59,LONG,176.0,174.93,179.2,0.607,1.82,3.0,174.93,SL,284,-303.23,29.9,-333.13,0.6855,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 09:54:59,LONG,171.61,169.44,178.13,1.266,3.797,3.0,169.44,SL,291,-632.08,29.77,-661.85,0.6432,False
2026-01-20,GOYALALUM.BE.NSE,2026-01-20 09:55:59,LONG,7.46,7.37,7.74,1.254,3.761,3.0,7.74,TARGET,6702,1880.14,30.56,1849.58,0.6896,True
2026-01-20,HARDWYN.BE.NSE,2026-01-20 09:55:59,SHORT,17.09,17.61,15.53,3.036,9.107,3.0,17.61,SL,2925,-1517.56,30.45,-1548.01,0.6612,False
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 09:55:59,LONG,175.11,174.02,178.37,0.621,1.862,3.0,174.02,SL,285,-309.74,29.85,-339.59,0.6796,False
2026-01-20,GOYALALUM.BE.NSE,2026-01-20 09:57:59,LONG,7.48,7.37,7.8,1.436,4.308,3.0,7.8,TARGET,6684,2153.9,30.64,2123.25,0.6514,True
2026-01-20,HARDWYN.BE.NSE,2026-01-20 09:58:59,SHORT,17.09,17.57,15.64,2.819,8.457,3.0,17.57,SL,2925,-1409.16,30.42,-1439.58,0.6089,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 09:59:59,LONG,164.01,162.31,169.12,1.038,3.113,3.0,169.12,TARGET,304,1552.03,30.38,1521.65,0.8325,True
2026-01-20,MAANALU.BE.NSE,2026-01-20 09:59:59,LONG,156.4,154.29,162.74,1.351,4.052,3.0,162.74,TARGET,319,2021.39,30.54,1990.85,0.8086,True
2026-01-20,CCCL.BE.NSE,2026-01-20 10:01:59,SHORT,17.17,17.34,16.66,0.997,2.991,3.0,17.34,SL,2912,-498.41,30.15,-528.56,0.7076,False
2026-01-20,ESSARSHPNG.BE.NSE,2026-01-20 10:01:59,LONG,24.45,24.26,25.01,0.761,2.284,3.0,24.26,SL,2044,-380.4,29.87,-410.27,0.63,False
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:01:59,LONG,175.11,174.06,178.27,0.602,1.806,3.0,174.06,SL,285,-300.41,29.85,-330.26,0.7824,False
2026-01-20,MAANALU.BE.NSE,2026-01-20 10:02:59,LONG,156.16,153.72,163.48,1.562,4.685,3.0,163.48,TARGET,320,2341.33,30.69,2310.64,0.6899,True
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:02:59,LONG,176.0,174.82,179.54,0.671,2.012,3.0,174.82,SL,284,-335.18,29.89,-365.07,0.6035,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:04:59,LONG,165.0,163.08,170.76,1.163,3.49,3.0,170.76,TARGET,303,1745.03,30.52,1714.51,0.7006,True
2026-01-20,CCCL.BE.NSE,2026-01-20 10:04:59,SHORT,17.13,17.31,16.59,1.055,3.165,3.0,17.31,SL,2918,-527.31,30.15,-557.46,0.6122,False
2026-01-20,GOYALALUM.BE.NSE,2026-01-20 10:04:59,SHORT,7.59,7.68,7.33,1.132,3.397,3.0,7.68,SL,6587,-566.1,30.17,-596.26,0.6405,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:06:59,SHORT,167.0,168.87,161.39,1.119,3.358,3.0,168.87,SL,299,-559.0,30.13,-589.13,0.6136,False
2026-01-20,EXXARO.BE.NSE,2026-01-20 10:06:59,LONG,7.26,7.21,7.4,0.627,1.881,3.0,7.4,TARGET,6887,940.39,30.28,910.11,0.838,True
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:07:59,SHORT,178.49,179.74,174.73,0.703,2.109,3.0,174.73,TARGET,280,1053.82,29.67,1024.15,0.6008,True
2026-01-20,NECLIFE.BE.NSE,2026-01-20 10:07:59,LONG,14.0,13.94,14.17,0.395,1.186,3.0,14.17,TARGET,3571,592.96,30.17,562.79,0.6426,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:08:59,LONG,165.01,163.06,170.86,1.181,3.544,3.0,170.86,TARGET,303,1771.86,30.53,1741.33,0.628,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:09:59,LONG,165.01,162.99,171.08,1.226,3.678,3.0,171.08,TARGET,303,1839.11,30.55,1808.56,0.6178,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:10:59,SHORT,168.5,170.75,161.74,1.337,4.011,3.0,170.75,SL,296,-666.78,30.13,-696.91,0.6226,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:11:59,SHORT,168.49,170.95,161.1,1.463,4.388,3.0,170.95,SL,296,-729.52,30.14,-759.66,0.6788,False
2026-01-20,LATTEYS.BE.NSE,2026-01-20 10:11:59,SHORT,22.5,22.68,21.96,0.798,2.395,3.0,22.68,SL,2222,-399.18,30.12,-429.3,0.757,False
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:11:59,LONG,175.56,174.17,179.74,0.793,2.38,3.0,174.17,SL,284,-395.63,29.8,-425.42,0.6854,False
2026-01-20,GLOBAL.BE.NSE,2026-01-20 10:13:59,LONG,76.39,75.85,78.0,0.702,2.106,3.0,75.85,SL,654,-350.68,29.87,-380.55,0.6732,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:14:59,SHORT,173.49,175.0,168.96,0.87,2.61,3.0,175.0,SL,288,-434.72,30.11,-464.82,0.6406,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:15:59,SHORT,169.0,171.54,161.37,1.505,4.514,3.0,171.54,SL,295,-750.22,30.14,-780.36,0.7115,False
2026-01-20,LATTEYS.BE.NSE,2026-01-20 10:15:59,SHORT,22.5,22.67,22.0,0.741,2.224,3.0,22.67,SL,2222,-370.67,30.11,-400.77,0.6332,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:16:59,SHORT,169.0,171.36,161.92,1.397,4.192,3.0,171.36,SL,295,-696.64,30.12,-726.76,0.7478,False
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:17:59,SHORT,178.0,179.5,173.5,0.843,2.528,3.0,173.5,TARGET,280,1259.79,29.53,1230.26,0.6505,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:18:59,LONG,165.53,163.04,173.01,1.506,4.519,3.0,173.01,TARGET,302,2259.2,30.67,2228.53,0.6186,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:20:59,LONG,171.0,169.46,175.62,0.901,2.704,3.0,169.46,SL,292,-450.13,29.82,-479.96,0.645,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:22:59,LONG,166.15,163.63,173.71,1.517,4.551,3.0,173.71,TARGET,300,2268.35,30.59,2237.76,0.6205,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:23:59,LONG,171.25,169.77,175.69,0.865,2.596,3.0,169.77,SL,291,-431.15,29.77,-460.92,0.6184,False
2026-01-20,WAAREEINDO.BE.NSE,2026-01-20 10:24:59,SHORT,425.6,427.95,418.54,0.553,1.659,3.0,418.54,TARGET,117,825.97,29.63,796.35,0.6409,True
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:25:59,SHORT,177.98,179.18,174.37,0.676,2.028,3.0,174.37,TARGET,280,1010.46,29.6,980.86,0.6544,True
2026-01-20,WAAREEINDO.BE.NSE,2026-01-20 10:25:59,SHORT,425.55,427.74,418.98,0.515,1.544,3.0,418.98,TARGET,117,768.86,29.64,739.21,0.6314,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:26:59,LONG,165.05,162.42,172.94,1.594,4.781,3.0,172.94,TARGET,302,2383.05,30.62,2352.43,0.7547,True
2026-01-20,WAAREEINDO.BE.NSE,2026-01-20 10:26:59,SHORT,425.5,427.54,419.38,0.479,1.438,3.0,419.38,TARGET,117,715.82,29.66,686.16,0.6083,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:27:59,LONG,165.5,162.65,174.06,1.724,5.173,3.0,174.06,TARGET,302,2585.58,30.76,2554.82,0.6302,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:28:59,SHORT,168.64,171.63,159.66,1.774,5.322,3.0,171.63,SL,296,-885.57,30.22,-915.78,0.7447,False
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:28:59,SHORT,60.49,60.93,59.17,0.728,2.184,3.0,59.17,TARGET,826,1091.12,29.65,1061.46,0.6235,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:29:59,SHORT,168.59,171.44,160.05,1.689,5.066,3.0,171.44,SL,296,-842.61,30.19,-872.81,0.6278,False
2026-01-20,NECLIFE.BE.NSE,2026-01-20 10:29:59,SHORT,14.15,14.2,14.0,0.359,1.078,3.0,14.0,TARGET,3533,539.06,29.83,509.23,0.6401,True
2026-01-20,SOUTHWEST.BE.NSE,2026-01-20 10:29:59,SHORT,169.75,170.62,167.14,0.512,1.536,3.0,167.14,TARGET,294,766.4,29.71,736.69,0.6137,True
2026-01-20,UNITEDPOLY.BE.NSE,2026-01-20 10:29:59,LONG,30.24,30.15,30.51,0.294,0.883,3.0,30.51,TARGET,1653,441.52,30.12,411.39,0.6312,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:30:59,LONG,165.6,162.64,174.49,1.79,5.369,3.0,162.64,SL,301,-892.07,29.64,-921.71,0.6066,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:32:59,SHORT,168.6,171.49,159.92,1.716,5.147,3.0,171.49,SL,296,-856.19,30.2,-886.39,0.6661,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:33:59,SHORT,168.59,171.28,160.53,1.594,4.781,3.0,160.53,TARGET,296,2386.06,29.23,2356.83,0.6443,True
2026-01-20,LATTEYS.BE.NSE,2026-01-20 10:34:59,SHORT,22.49,22.7,21.86,0.933,2.798,3.0,22.7,SL,2223,-466.31,30.14,-496.45,0.6653,False
2026-01-20,LATTEYS.BE.NSE,2026-01-20 10:35:59,SHORT,22.49,22.68,21.91,0.866,2.598,3.0,22.68,SL,2223,-433.01,30.13,-463.13,0.6188,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:35:59,LONG,172.01,170.21,177.42,1.048,3.143,3.0,170.21,SL,290,-522.56,29.77,-552.33,0.6773,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:36:59,LONG,164.5,161.45,173.65,1.854,5.562,3.0,173.65,TARGET,303,2772.12,30.74,2741.38,0.6188,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:36:59,SHORT,174.14,176.15,168.11,1.154,3.462,3.0,168.11,TARGET,287,1730.31,29.47,1700.84,0.6466,True
2026-01-20,WAAREEINDO.BE.NSE,2026-01-20 10:36:59,SHORT,424.9,426.9,418.89,0.472,1.415,3.0,418.89,TARGET,117,703.54,29.62,673.92,0.6224,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:37:59,LONG,164.51,161.29,174.16,1.956,5.867,3.0,161.29,SL,303,-974.91,29.62,-1004.52,0.6332,False
2026-01-20,CCCL.BE.NSE,2026-01-20 10:37:59,LONG,16.76,16.64,17.13,0.727,2.18,3.0,17.13,TARGET,2983,1090.01,30.32,1059.68,0.6555,True
2026-01-20,LATTEYS.BE.NSE,2026-01-20 10:37:59,LONG,21.94,21.7,22.66,1.093,3.279,3.0,22.66,TARGET,2278,1638.79,30.48,1608.31,0.8158,True
2026-01-20,SHYAMCENT.BE.NSE,2026-01-20 10:37:59,SHORT,5.88,5.9,5.83,0.288,0.864,3.0,5.9,SL,8503,-144.05,30.04,-174.09,0.6249,False
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:38:59,SHORT,61.0,61.46,59.61,0.76,2.28,3.0,61.46,SL,819,-379.62,30.09,-409.71,0.6694,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:39:59,SHORT,167.79,171.21,157.53,2.038,6.114,3.0,171.21,SL,297,-1015.55,30.2,-1045.76,0.7941,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:41:59,SHORT,167.99,171.43,157.66,2.049,6.148,3.0,157.66,TARGET,297,3067.66,29.02,3038.65,0.6367,True
2026-01-20,EXXARO.BE.NSE,2026-01-20 10:41:59,LONG,7.3,7.25,7.44,0.636,1.909,3.0,7.44,TARGET,6849,954.65,30.29,924.36,0.638,True
2026-01-20,GLOBAL.BE.NSE,2026-01-20 10:41:59,LONG,77.0,76.47,78.6,0.695,2.084,3.0,76.47,SL,649,-347.17,29.88,-377.05,0.6047,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:41:59,SHORT,174.0,176.2,167.41,1.263,3.789,3.0,167.41,TARGET,287,1892.19,29.4,1862.79,0.6306,True
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:41:59,SHORT,61.0,61.43,59.71,0.706,2.117,3.0,59.71,TARGET,819,1057.5,29.66,1027.85,0.6536,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:42:59,SHORT,173.95,176.3,166.91,1.349,4.046,3.0,166.91,TARGET,287,2019.94,29.35,1990.59,0.6061,True
2026-01-20,CCCL.BE.NSE,2026-01-20 10:43:59,SHORT,17.25,17.4,16.81,0.854,2.563,3.0,17.4,SL,2898,-427.06,30.12,-457.19,0.7344,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:43:59,LONG,171.1,168.62,178.55,1.452,4.355,3.0,168.62,SL,292,-725.28,29.76,-755.04,0.6011,False
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:44:59,LONG,176.02,175.0,179.08,0.579,1.737,3.0,175.0,SL,284,-289.44,29.91,-319.35,0.6238,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:44:59,SHORT,173.9,176.51,166.08,1.499,4.496,3.0,166.08,TARGET,287,2244.12,29.27,2214.85,0.6443,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:45:59,SHORT,167.97,171.47,157.48,2.082,6.247,3.0,157.48,TARGET,297,3116.33,29.0,3087.34,0.7387,True
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:45:59,SHORT,61.0,61.37,59.89,0.608,1.825,3.0,59.89,TARGET,819,911.83,29.7,882.13,0.6523,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:47:59,LONG,165.0,161.43,175.7,2.161,6.484,3.0,161.43,SL,303,-1080.48,29.67,-1110.16,0.6374,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:47:59,LONG,171.1,168.18,179.85,1.704,5.113,3.0,168.18,SL,292,-851.57,29.72,-881.29,0.7373,False
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:47:59,SHORT,61.0,61.34,59.97,0.565,1.695,3.0,61.34,SL,819,-282.23,30.06,-312.29,0.62,False
2026-01-20,SOUTHWEST.BE.NSE,2026-01-20 10:47:59,SHORT,170.75,171.8,167.6,0.616,1.847,3.0,167.6,TARGET,292,921.14,29.64,891.5,0.6447,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:48:59,SHORT,173.87,176.88,164.85,1.729,5.186,3.0,164.85,TARGET,287,2588.06,29.16,2558.89,0.6231,True
2026-01-20,WAAREEINDO.BE.NSE,2026-01-20 10:48:59,SHORT,425.0,427.13,418.62,0.5,1.501,3.0,418.62,TARGET,117,746.59,29.61,716.98,0.6098,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:49:59,SHORT,173.86,176.94,164.63,1.77,5.31,3.0,164.63,TARGET,287,2649.5,29.14,2620.36,0.607,True
2026-01-20,SOUTHWEST.BE.NSE,2026-01-20 10:50:59,SHORT,170.5,171.5,167.49,0.588,1.765,3.0,167.49,TARGET,293,881.82,29.71,852.11,0.725,True
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:52:59,SHORT,61.0,61.3,60.11,0.487,1.461,3.0,61.3,SL,819,-243.35,30.05,-273.4,0.6544,False
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:53:59,SHORT,168.9,172.34,158.59,2.035,6.105,3.0,172.34,SL,296,-1017.36,30.3,-1047.66,0.6547,False
2026-01-20,LATTEYS.BE.NSE,2026-01-20 10:53:59,SHORT,22.48,22.74,21.69,1.175,3.525,3.0,22.74,SL,2224,-587.5,30.17,-617.68,0.6898,False
2026-01-20,MEGASOFT.BE.NSE,2026-01-20 10:53:59,LONG,176.0,174.96,179.11,0.589,1.766,3.0,174.96,SL,284,-294.29,29.9,-324.19,0.6474,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:53:59,SHORT,173.8,176.82,164.74,1.737,5.21,3.0,164.74,TARGET,287,2598.96,29.15,2569.81,0.6105,True
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:53:59,SHORT,61.0,61.28,60.17,0.452,1.357,3.0,61.28,SL,819,-225.97,30.04,-256.01,0.686,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:54:59,SHORT,173.8,176.69,165.13,1.662,4.986,3.0,165.13,TARGET,287,2487.12,29.18,2457.93,0.651,True
2026-01-20,BHAGYANGR.BE.NSE,2026-01-20 10:55:59,SHORT,168.4,171.65,158.66,1.927,5.781,3.0,171.65,SL,296,-960.55,30.2,-990.75,0.6845,False
2026-01-20,EMBDL.BE.NSE,2026-01-20 10:55:59,LONG,64.44,64.16,65.28,0.437,1.311,3.0,65.28,TARGET,775,654.63,30.16,624.47,0.6125,True
2026-01-20,GLOBAL.BE.NSE,2026-01-20 10:55:59,LONG,76.12,75.66,77.5,0.602,1.807,3.0,75.66,SL,656,-300.85,29.87,-330.72,0.6198,False
2026-01-20,EMBDL.BE.NSE,2026-01-20 10:56:59,LONG,64.0,63.68,64.96,0.499,1.497,3.0,63.68,SL,781,-249.38,29.92,-279.29,0.6677,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:56:59,SHORT,173.74,176.59,165.18,1.643,4.928,3.0,165.18,TARGET,287,2457.49,29.18,2428.31,0.6817,True
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:56:59,SHORT,61.0,61.26,60.23,0.42,1.26,3.0,60.23,TARGET,819,629.49,29.79,599.7,0.7538,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:57:59,SHORT,173.74,176.67,164.96,1.685,5.056,3.0,164.96,TARGET,287,2520.89,29.16,2491.73,0.6073,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:58:59,SHORT,173.73,176.73,164.74,1.725,5.174,3.0,164.74,TARGET,287,2579.75,29.14,2550.61,0.6351,True
2026-01-20,ORICONENT.BE.NSE,2026-01-20 10:58:59,SHORT,61.0,61.24,60.29,0.39,1.17,3.0,60.29,TARGET,819,584.53,29.8,554.73,0.7307,True
2026-01-20,SOUTHWEST.BE.NSE,2026-01-20 10:58:59,LONG,168.21,167.14,171.42,0.637,1.91,3.0,167.14,SL,297,-318.09,29.88,-347.97,0.6887,False
2026-01-20,NACLIND.BE.NSE,2026-01-20 10:59:59,SHORT,173.8,176.87,164.6,1.764,5.293,3.0,164.6,TARGET,287,2639.95,29.14,2610.81,0.6309,True
2026-01-20,SOUTHWEST.BE.NSE,2026-01-20 10:59:59,SHORT,170.85,172.13,167.02,0.748,2.243,3.0,167.02,TARGET,292,1118.98,29.6,1089.38,0.6241,True
2026-01-20,NACLIND.BE.NSE,2026-01-20 11:00:59,SHORT,173.8,176.93,164.41,1.801,5.403,3.0,164.41,TARGET,287,2694.92,29.12,2665.8,0.633,True
