trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-02,TVSSCS.BE.NSE,2026-03-02 10:19:59,LONG,112.26,111.17,115.52,0.968,2.905,3.0,115.52,TARGET,445,1451.27,30.41,1420.86,0.5844,True
2026-03-02,KESORAMIND.BE.NSE,2026-03-02 10:20:59,LONG,8.86,8.73,9.24,1.416,4.248,3.0,9.24,TARGET,5643,2123.65,30.64,2093.01,0.5977,True
2026-03-02,GOYALALUM.BE.NSE,2026-03-02 10:21:59,LONG,6.6,6.57,6.7,0.526,1.579,3.0,6.7,TARGET,7575,789.38,30.23,759.14,0.7144,True
2026-03-02,GLOBAL.BE.NSE,2026-03-02 10:22:59,SHORT,97.8,99.06,94.02,1.288,3.865,3.0,99.06,SL,511,-643.88,30.18,-674.06,0.5965,False
2026-03-02,HARDWYN.BE.NSE,2026-03-02 10:22:59,LONG,16.78,16.57,17.41,1.245,3.736,3.0,17.41,TARGET,2979,1867.75,30.55,1837.19,0.6511,True
2026-03-02,HARDWYN.BE.NSE,2026-03-02 10:26:59,LONG,16.8,16.58,17.45,1.28,3.84,3.0,17.45,TARGET,2976,1920.08,30.57,1889.5,0.719,True
2026-03-02,KESORAMIND.BE.NSE,2026-03-02 10:26:59,LONG,8.86,8.74,9.21,1.317,3.951,3.0,9.21,TARGET,5643,1975.14,30.59,1944.55,0.6339,True
2026-03-02,GOYALALUM.BE.NSE,2026-03-02 10:29:59,LONG,6.57,6.53,6.7,0.676,2.028,3.0,6.7,TARGET,7610,1014.0,30.3,983.69,0.749,True
2026-03-02,GOYALALUM.BE.NSE,2026-03-02 10:30:59,LONG,6.57,6.53,6.69,0.628,1.883,3.0,6.69,TARGET,7610,941.57,30.28,911.29,0.5982,True
2026-03-02,HARDWYN.BE.NSE,2026-03-02 10:33:59,LONG,16.78,16.56,17.45,1.335,4.006,3.0,17.45,TARGET,2979,2002.6,30.59,1972.0,0.5973,True
2026-03-02,MAANALU.BE.NSE,2026-03-02 10:33:59,LONG,140.16,138.82,144.17,0.953,2.859,3.0,138.82,SL,356,-475.46,29.8,-505.25,0.6177,False
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 10:33:59,LONG,8.23,8.15,8.48,1.031,3.093,3.0,8.48,TARGET,6075,1546.2,30.46,1515.74,0.7064,True
2026-03-02,ABAN.BE.NSE,2026-03-02 10:34:59,LONG,19.26,19.15,19.6,0.583,1.748,3.0,19.15,SL,2596,-291.27,29.91,-321.18,0.6597,False
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 10:34:59,SHORT,8.43,8.53,8.13,1.172,3.515,3.0,8.13,TARGET,5931,1757.59,29.47,1728.11,0.5935,True
2026-03-02,ABAN.BE.NSE,2026-03-02 10:36:59,LONG,19.27,19.16,19.59,0.546,1.638,3.0,19.16,SL,2594,-272.85,29.91,-302.76,0.624,False
