trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-18,MCL.BE.NSE,2026-03-18 10:11:59,SHORT,62.99,63.74,60.73,1.194,3.581,3.0,63.74,SL,793,-596.19,30.15,-626.34,0.6073,False
2026-03-18,EMBDL.BE.NSE,2026-03-18 10:12:59,LONG,52.0,51.32,54.04,1.307,3.92,3.0,54.04,TARGET,961,1958.93,30.57,1928.36,0.649,True
2026-03-18,AFIL.BE.NSE,2026-03-18 10:19:59,SHORT,8.79,8.86,8.57,0.819,2.456,3.0,8.86,SL,5688,-409.23,30.12,-439.35,0.674,False
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 10:19:59,LONG,167.19,165.95,170.9,0.74,2.219,3.0,165.95,SL,299,-369.73,29.88,-399.61,0.7012,False
2026-03-18,AFIL.BE.NSE,2026-03-18 10:20:59,SHORT,8.79,8.86,8.59,0.76,2.28,3.0,8.86,SL,5688,-380.0,30.11,-410.11,0.6222,False
2026-03-18,SADBHAV.BE.NSE,2026-03-18 10:21:59,SHORT,8.29,8.35,8.1,0.748,2.243,3.0,8.35,SL,6031,-373.75,30.11,-403.86,0.6403,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 10:25:59,LONG,6.01,5.96,6.16,0.838,2.513,3.0,6.16,TARGET,8319,1256.33,30.38,1225.95,0.67,True
2026-03-18,AFIL.BE.NSE,2026-03-18 10:28:59,LONG,8.67,8.62,8.82,0.591,1.772,3.0,8.82,TARGET,5767,886.0,30.27,855.74,0.6132,True
2026-03-18,MCL.BE.NSE,2026-03-18 10:29:59,LONG,62.0,61.61,63.18,0.635,1.905,3.0,63.18,TARGET,806,952.09,30.27,921.83,0.6292,True
2026-03-18,BGRENERGY.BE.NSE,2026-03-18 10:30:59,LONG,301.1,299.48,305.97,0.54,1.619,3.0,299.48,SL,166,-269.67,29.91,-299.58,0.6433,False
2026-03-18,BGRENERGY.BE.NSE,2026-03-18 10:32:59,SHORT,305.85,307.99,299.44,0.699,2.096,3.0,299.44,TARGET,163,1044.97,29.6,1015.37,0.6086,True
2026-03-18,MCL.BE.NSE,2026-03-18 10:32:59,LONG,61.55,61.04,63.08,0.83,2.491,3.0,63.08,TARGET,812,1245.09,30.36,1214.73,0.6067,True
2026-03-18,BGRENERGY.BE.NSE,2026-03-18 10:35:59,LONG,300.0,297.5,307.5,0.833,2.5,3.0,297.5,SL,166,-415.06,29.76,-444.82,0.8057,False
2026-03-18,MCL.BE.NSE,2026-03-18 10:35:59,SHORT,62.98,63.54,61.29,0.893,2.679,3.0,63.54,SL,793,-446.02,30.1,-476.12,0.727,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 10:38:59,LONG,6.02,5.96,6.2,1.013,3.038,3.0,6.2,TARGET,8305,1518.92,30.45,1488.46,0.6704,True
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 10:38:59,LONG,58.17,57.9,58.97,0.459,1.377,3.0,58.97,TARGET,859,688.2,30.19,658.01,0.6727,True
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 10:39:59,SHORT,6.18,6.25,5.96,1.193,3.58,3.0,6.25,SL,8090,-596.66,30.18,-626.83,0.6429,False
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 10:39:59,SHORT,59.1,59.45,58.06,0.588,1.765,3.0,59.45,SL,846,-294.09,30.09,-324.17,0.6304,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 10:41:59,LONG,6.02,5.93,6.28,1.422,4.267,3.0,6.28,TARGET,8305,2133.4,30.64,2102.76,0.6699,True
2026-03-18,AFIL.BE.NSE,2026-03-18 10:47:59,SHORT,8.75,8.79,8.64,0.4,1.2,3.0,8.79,SL,5714,-200.01,30.06,-230.07,0.653,False
2026-03-18,MAANALU.BE.NSE,2026-03-18 10:47:59,SHORT,125.9,126.45,124.26,0.434,1.303,3.0,124.26,TARGET,397,651.32,29.79,621.52,0.6027,True
2026-03-18,AFIL.BE.NSE,2026-03-18 10:48:59,SHORT,8.75,8.78,8.65,0.371,1.114,3.0,8.78,SL,5714,-185.73,30.05,-215.78,0.6137,False
2026-03-18,MCL.BE.NSE,2026-03-18 10:48:59,LONG,61.9,61.46,63.23,0.718,2.155,3.0,63.23,TARGET,807,1076.69,30.29,1046.4,0.6627,True
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 10:52:59,SHORT,6.18,6.27,5.92,1.38,4.139,3.0,6.27,SL,8090,-689.74,30.2,-719.94,0.6596,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 10:54:59,SHORT,6.25,6.34,5.99,1.387,4.16,3.0,6.34,SL,8000,-693.34,30.21,-723.55,0.6633,False
2026-03-18,ZEEMEDIA.BE.NSE,2026-03-18 10:54:59,SHORT,7.54,7.57,7.45,0.38,1.14,3.0,7.57,SL,6631,-190.0,30.06,-220.06,0.6033,False
2026-03-18,AAKASH.BE.NSE,2026-03-18 10:55:59,SHORT,8.35,8.37,8.29,0.231,0.692,3.0,8.37,SL,5988,-115.41,30.03,-145.44,0.6511,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 11:00:59,SHORT,6.25,6.33,6.01,1.288,3.863,3.0,6.33,SL,8000,-643.82,30.19,-674.01,0.6091,False
2026-03-18,AFIL.BE.NSE,2026-03-18 11:02:59,SHORT,8.88,8.95,8.66,0.817,2.452,3.0,8.95,SL,5630,-408.59,30.12,-438.71,0.8073,False
2026-03-18,SADBHAV.BE.NSE,2026-03-18 11:02:59,SHORT,8.3,8.36,8.13,0.693,2.079,3.0,8.36,SL,6024,-346.54,30.1,-376.64,0.6338,False
2026-03-18,SADBHAV.BE.NSE,2026-03-18 11:05:59,LONG,8.18,8.11,8.38,0.823,2.47,3.0,8.38,TARGET,6112,1234.85,30.37,1204.48,0.6158,True
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 11:08:59,LONG,6.07,5.99,6.32,1.379,4.138,3.0,6.32,TARGET,8237,2068.82,30.62,2038.2,0.7631,True
2026-03-18,EMBDL.BE.NSE,2026-03-18 11:12:59,LONG,51.2,50.9,52.1,0.588,1.765,3.0,52.1,TARGET,976,882.11,30.25,851.86,0.8079,True
2026-03-18,MAANALU.BE.NSE,2026-03-18 11:12:59,SHORT,126.52,127.39,123.91,0.689,2.067,3.0,123.91,TARGET,395,1032.88,29.68,1003.21,0.7433,True
2026-03-18,SADBHAV.BE.NSE,2026-03-18 11:12:59,SHORT,8.3,8.37,8.1,0.805,2.414,3.0,8.37,SL,6024,-402.27,30.12,-432.39,0.6156,False
2026-03-18,EMBDL.BE.NSE,2026-03-18 11:13:59,LONG,51.5,51.12,52.64,0.741,2.223,3.0,52.64,TARGET,970,1110.26,30.31,1079.96,0.6666,True
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 11:14:59,SHORT,6.24,6.34,5.95,1.538,4.613,3.0,6.34,SL,8012,-768.79,30.23,-799.02,0.6389,False
2026-03-18,SADBHAV.BE.NSE,2026-03-18 11:15:59,LONG,8.17,8.1,8.38,0.875,2.626,3.0,8.38,TARGET,6119,1312.66,30.39,1282.27,0.6715,True
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 11:17:59,LONG,168.83,168.46,169.95,0.222,0.666,3.0,169.95,TARGET,296,332.62,30.08,302.54,0.6361,True
2026-03-18,MCL.BE.NSE,2026-03-18 11:17:59,LONG,62.0,61.7,62.89,0.477,1.43,3.0,62.89,TARGET,806,714.47,30.2,684.27,0.7677,True
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 11:18:59,LONG,167.5,167.01,168.97,0.293,0.878,3.0,167.01,SL,298,-146.12,29.91,-176.02,0.6011,False
2026-03-18,MAANALU.BE.NSE,2026-03-18 11:18:59,SHORT,126.52,127.33,124.09,0.64,1.919,3.0,124.09,TARGET,395,959.11,29.7,929.41,0.6482,True
2026-03-18,SALSTEEL.BE.NSE,2026-03-18 11:18:59,SHORT,36.99,37.26,36.19,0.719,2.157,3.0,37.26,SL,1351,-359.39,30.09,-389.48,0.7018,False
2026-03-18,MCL.BE.NSE,2026-03-18 11:22:59,LONG,61.9,61.44,63.28,0.743,2.228,3.0,63.28,TARGET,807,1112.99,30.31,1082.69,0.6966,True
2026-03-18,SALSTEEL.BE.NSE,2026-03-18 11:24:59,SHORT,36.99,37.32,36.01,0.883,2.648,3.0,37.32,SL,1351,-441.09,30.12,-471.21,0.6077,False
2026-03-18,EMBDL.BE.NSE,2026-03-18 11:27:59,SHORT,53.0,53.44,51.67,0.838,2.513,3.0,51.67,TARGET,943,1256.1,29.61,1226.49,0.8034,True
2026-03-18,MCL.BE.NSE,2026-03-18 11:28:59,SHORT,62.94,63.35,61.72,0.648,1.944,3.0,63.35,SL,794,-323.79,30.08,-353.87,0.6513,False
2026-03-18,GVPIL.BE.NSE,2026-03-18 11:29:59,LONG,450.0,447.82,456.53,0.484,1.451,3.0,447.82,SL,111,-241.6,29.9,-271.5,0.7018,False
2026-03-18,MCL.BE.NSE,2026-03-18 11:29:59,LONG,61.9,61.41,63.37,0.792,2.375,3.0,63.37,TARGET,807,1186.53,30.33,1156.2,0.6552,True
2026-03-18,GVPIL.BE.NSE,2026-03-18 11:30:59,LONG,450.0,447.98,456.06,0.449,1.347,3.0,447.98,SL,111,-224.34,29.9,-254.25,0.6022,False
2026-03-18,EMBDL.BE.NSE,2026-03-18 11:33:59,LONG,51.9,51.17,54.08,1.398,4.193,3.0,51.17,SL,963,-698.59,29.78,-728.36,0.6211,False
2026-03-18,SADBHAV.BE.NSE,2026-03-18 11:36:59,LONG,7.87,7.82,8.02,0.649,1.947,3.0,8.02,TARGET,6353,973.45,30.29,943.16,0.6546,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 11:37:59,SHORT,8.45,8.49,8.32,0.497,1.492,3.0,8.49,SL,5917,-248.69,30.07,-278.76,0.6057,False
2026-03-18,MCL.BE.NSE,2026-03-18 11:41:59,SHORT,62.99,63.4,61.75,0.659,1.976,3.0,63.4,SL,793,-328.98,30.07,-359.05,0.6525,False
2026-03-18,AFIL.BE.NSE,2026-03-18 11:42:59,LONG,8.66,8.62,8.79,0.518,1.554,3.0,8.79,TARGET,5773,777.1,30.23,746.87,0.6641,True
2026-03-18,GVPIL.BE.NSE,2026-03-18 11:42:59,SHORT,455.9,458.47,448.19,0.564,1.691,3.0,448.19,TARGET,109,840.5,29.56,810.94,0.6901,True
2026-03-18,AFIL.BE.NSE,2026-03-18 11:45:59,LONG,8.6,8.55,8.75,0.582,1.745,3.0,8.75,TARGET,5813,872.45,30.26,842.19,0.6421,True
2026-03-18,SADBHAV.BE.NSE,2026-03-18 11:48:59,SHORT,8.19,8.26,7.99,0.823,2.468,3.0,8.26,SL,6105,-411.26,30.12,-441.38,0.7896,False
2026-03-18,SALSTEEL.BE.NSE,2026-03-18 11:49:59,SHORT,37.0,37.25,36.25,0.674,2.022,3.0,37.25,SL,1351,-336.86,30.09,-366.95,0.6088,False
2026-03-18,AAKASH.BE.NSE,2026-03-18 11:50:59,LONG,8.3,8.25,8.44,0.559,1.676,3.0,8.44,TARGET,6024,838.17,30.25,807.92,0.7085,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 11:52:59,SHORT,8.45,8.51,8.27,0.7,2.1,3.0,8.51,SL,5917,-349.92,30.1,-380.02,0.6614,False
2026-03-18,SADBHAV.BE.NSE,2026-03-18 11:53:59,SHORT,8.31,8.38,8.1,0.853,2.558,3.0,8.38,SL,6016,-426.32,30.12,-456.45,0.6011,False
2026-03-18,AFIL.BE.NSE,2026-03-18 11:54:59,LONG,8.6,8.54,8.78,0.684,2.051,3.0,8.78,TARGET,5813,1025.14,30.3,994.84,0.6492,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 11:55:59,SHORT,8.5,8.56,8.33,0.663,1.989,3.0,8.56,SL,5882,-331.44,30.1,-361.54,0.6368,False
2026-03-18,AFIL.BE.NSE,2026-03-18 11:56:59,LONG,8.6,8.53,8.81,0.83,2.489,3.0,8.81,TARGET,5813,1244.27,30.37,1213.9,0.6001,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 11:59:59,SHORT,8.55,8.6,8.4,0.589,1.766,3.0,8.6,SL,5847,-294.25,30.08,-324.34,0.6149,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 12:01:59,LONG,6.1,6.05,6.26,0.848,2.544,3.0,6.26,TARGET,8196,1271.66,30.38,1241.28,0.7882,True
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 12:06:59,LONG,6.1,6.05,6.24,0.787,2.362,3.0,6.24,TARGET,8196,1180.83,30.35,1150.47,0.6532,True
2026-03-18,SADBHAV.BE.NSE,2026-03-18 12:06:59,LONG,8.0,7.91,8.27,1.123,3.368,3.0,8.27,TARGET,6250,1683.85,30.51,1653.34,0.7209,True
2026-03-18,BGRENERGY.BE.NSE,2026-03-18 12:07:59,LONG,304.1,303.11,307.07,0.325,0.975,3.0,303.11,SL,164,-162.11,29.87,-191.98,0.6143,False
2026-03-18,SADBHAV.BE.NSE,2026-03-18 12:07:59,LONG,8.0,7.92,8.25,1.042,3.127,3.0,8.25,TARGET,6250,1563.57,30.47,1533.11,0.6823,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 12:08:59,SHORT,8.55,8.62,8.33,0.842,2.525,3.0,8.62,SL,5847,-420.81,30.12,-450.93,0.6148,False
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 12:12:59,LONG,166.6,165.54,169.77,0.633,1.9,3.0,169.77,TARGET,300,949.84,30.27,919.57,0.6712,True
2026-03-18,AFIL.BE.NSE,2026-03-18 12:13:59,LONG,8.6,8.54,8.79,0.728,2.184,3.0,8.79,TARGET,5813,1091.59,30.32,1061.27,0.6119,True
2026-03-18,SADBHAV.BE.NSE,2026-03-18 12:14:59,SHORT,8.25,8.34,7.97,1.133,3.399,3.0,8.34,SL,6060,-566.47,30.17,-596.63,0.8414,False
2026-03-18,AAKASH.BE.NSE,2026-03-18 12:15:59,LONG,8.4,8.33,8.62,0.876,2.627,3.0,8.62,TARGET,5952,1313.25,30.39,1282.86,0.6369,True
2026-03-18,SADBHAV.BE.NSE,2026-03-18 12:21:59,SHORT,8.24,8.33,7.98,1.066,3.199,3.0,8.33,SL,6067,-533.11,30.16,-563.27,0.7711,False
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 12:31:59,SHORT,169.58,170.55,166.67,0.571,1.714,3.0,166.67,TARGET,294,854.42,29.66,824.77,0.6367,True
2026-03-18,SADBHAV.BE.NSE,2026-03-18 12:33:59,SHORT,8.34,8.43,8.06,1.107,3.32,3.0,8.43,SL,5995,-553.39,30.16,-583.56,0.6289,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 12:36:59,LONG,6.13,6.08,6.28,0.805,2.414,3.0,6.28,TARGET,8156,1206.95,30.36,1176.59,0.6541,True
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 12:37:59,LONG,6.13,6.08,6.27,0.747,2.242,3.0,6.27,TARGET,8156,1120.74,30.33,1090.4,0.6781,True
2026-03-18,SCHNEIDER.BE.NSE,2026-03-18 12:40:59,LONG,896.3,893.33,905.2,0.331,0.993,3.0,893.33,SL,55,-163.11,29.53,-192.64,0.6483,False
2026-03-18,AAKASH.BE.NSE,2026-03-18 12:42:59,LONG,8.4,8.32,8.64,0.952,2.856,3.0,8.64,TARGET,5952,1428.14,30.43,1397.72,0.6125,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 12:43:59,LONG,8.4,8.31,8.67,1.063,3.188,3.0,8.67,TARGET,5952,1593.97,30.48,1563.5,0.7666,True
2026-03-18,AFIL.BE.NSE,2026-03-18 12:43:59,LONG,8.6,8.53,8.81,0.829,2.488,3.0,8.81,TARGET,5813,1243.64,30.37,1213.27,0.6146,True
2026-03-18,TVSSCS.BE.NSE,2026-03-18 12:43:59,LONG,103.26,102.72,104.88,0.522,1.566,3.0,102.72,SL,484,-260.91,29.91,-290.82,0.7153,False
2026-03-18,AFIL.BE.NSE,2026-03-18 12:44:59,LONG,8.6,8.53,8.8,0.77,2.31,3.0,8.8,TARGET,5813,1154.81,30.34,1124.46,0.6164,True
2026-03-18,AFIL.BE.NSE,2026-03-18 12:45:59,LONG,8.51,8.44,8.72,0.836,2.508,3.0,8.72,TARGET,5875,1253.71,30.37,1223.34,0.6668,True
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 12:47:59,LONG,58.52,58.37,58.97,0.256,0.767,3.0,58.97,TARGET,854,383.21,30.1,353.11,0.7408,True
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 12:48:59,LONG,58.32,58.16,58.8,0.275,0.825,3.0,58.8,TARGET,857,412.18,30.11,382.07,0.6601,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 12:50:59,SHORT,8.54,8.62,8.31,0.916,2.747,3.0,8.62,SL,5854,-457.81,30.13,-487.95,0.6382,False
2026-03-18,GOYALALUM.BE.NSE,2026-03-18 12:51:59,LONG,6.1,6.05,6.26,0.882,2.645,3.0,6.26,TARGET,8196,1322.45,30.39,1292.05,0.676,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 12:54:59,SHORT,8.54,8.6,8.35,0.757,2.272,3.0,8.6,SL,5854,-378.65,30.11,-408.76,0.6496,False
2026-03-18,BGRENERGY.BE.NSE,2026-03-18 12:56:59,LONG,305.0,304.14,307.59,0.283,0.85,3.0,304.14,SL,163,-140.88,29.79,-170.66,0.6615,False
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 12:56:59,LONG,167.55,166.61,170.37,0.562,1.685,3.0,170.37,TARGET,298,841.23,30.21,811.02,0.6109,True
2026-03-18,BESTAGRO.BE.NSE,2026-03-18 12:57:59,LONG,14.51,14.49,14.58,0.165,0.494,3.0,14.58,TARGET,3445,246.82,30.07,216.76,0.7032,True
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 12:57:59,LONG,167.01,166.08,169.8,0.558,1.673,3.0,166.08,SL,299,-278.55,29.88,-308.43,0.6159,False
2026-03-18,AAKASH.BE.NSE,2026-03-18 12:58:59,LONG,8.4,8.32,8.63,0.906,2.719,3.0,8.63,TARGET,5952,1359.43,30.41,1329.03,0.6047,True
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 13:01:59,SHORT,170.55,171.73,167.01,0.693,2.078,3.0,171.73,SL,293,-346.07,30.09,-376.15,0.6788,False
2026-03-18,AAKASH.BE.NSE,2026-03-18 13:02:59,LONG,8.41,8.31,8.7,1.136,3.409,3.0,8.7,TARGET,5945,1704.47,30.51,1673.96,0.6285,True
2026-03-18,HARDWYN.BE.NSE,2026-03-18 13:06:59,LONG,17.3,17.14,17.78,0.916,2.748,3.0,17.78,TARGET,2890,1373.91,30.41,1343.49,0.8802,True
2026-03-18,GEMAROMA.BE.NSE,2026-03-18 13:07:59,LONG,167.25,165.8,171.6,0.867,2.601,3.0,171.6,TARGET,298,1296.58,30.29,1266.29,0.6133,True
2026-03-18,AAKASH.BE.NSE,2026-03-18 13:09:59,SHORT,8.55,8.64,8.28,1.046,3.138,3.0,8.64,SL,5847,-522.93,30.15,-553.08,0.658,False
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 13:09:59,LONG,58.4,58.1,59.31,0.522,1.566,3.0,58.1,SL,856,-260.91,29.92,-290.82,0.8059,False
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 13:10:59,LONG,58.36,58.07,59.22,0.492,1.477,3.0,59.22,TARGET,856,737.81,30.2,707.62,0.7217,True
2026-03-18,AFIL.BE.NSE,2026-03-18 13:15:59,LONG,8.52,8.46,8.69,0.684,2.051,3.0,8.69,TARGET,5868,1025.49,30.3,995.19,0.6289,True
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 13:15:59,LONG,58.55,58.1,59.91,0.776,2.328,3.0,58.1,SL,853,-387.53,29.85,-417.38,0.7208,False
2026-03-18,AAKASH.BE.NSE,2026-03-18 13:16:59,SHORT,8.9,9.03,8.52,1.426,4.279,3.0,9.03,SL,5617,-713.02,30.21,-743.23,0.8006,False
2026-03-18,KAVDEFENCE.BE.NSE,2026-03-18 13:16:59,LONG,58.56,58.14,59.83,0.722,2.167,3.0,59.83,TARGET,853,1082.28,30.3,1051.98,0.6782,True
