trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:11:59,LONG,8.1,8.04,8.19,0.691,1.152,1.67,8.19,TARGET,12345,1151.74,60.34,1091.4,0.768,True
2026-03-20,AAKASH.BE.NSE,2026-03-20 13:12:59,SHORT,9.0,9.06,8.9,0.641,1.068,1.67,8.9,TARGET,11111,1068.39,59.68,1008.71,0.576,True
2026-03-20,BESTAGRO.BE.NSE,2026-03-20 13:12:59,SHORT,14.37,14.46,14.22,0.614,1.024,1.67,14.46,SL,6958,-614.17,60.18,-674.35,0.7076,False
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:12:59,SHORT,435.0,437.62,430.63,0.603,1.006,1.67,430.63,TARGET,229,1001.78,59.47,942.31,0.6363,True
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:12:59,LONG,8.05,7.99,8.15,0.712,1.187,1.67,8.15,TARGET,12422,1187.05,60.35,1126.7,0.8582,True
2026-03-20,MCL.BE.NSE,2026-03-20 13:12:59,SHORT,61.95,62.64,60.8,1.117,1.861,1.67,62.64,SL,1614,-1116.66,60.33,-1176.99,0.5603,False
2026-03-20,ZEEMEDIA.BE.NSE,2026-03-20 13:12:59,LONG,7.4,7.35,7.49,0.69,1.151,1.67,7.49,TARGET,13513,1150.46,60.34,1090.12,0.82,True
2026-03-20,BESTAGRO.BE.NSE,2026-03-20 13:13:59,SHORT,14.37,14.45,14.23,0.57,0.951,1.67,14.45,SL,6958,-570.3,60.16,-630.47,0.6108,False
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:13:59,SHORT,49.18,49.75,48.24,1.153,1.921,1.67,49.75,SL,2033,-1152.5,60.34,-1212.83,0.5742,False
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:13:59,SHORT,8.17,8.24,8.06,0.809,1.348,1.67,8.24,SL,12239,-808.97,60.24,-869.21,0.5666,False
2026-03-20,SCHNEIDER.BE.NSE,2026-03-20 13:13:59,LONG,894.3,890.71,900.28,0.401,0.668,1.67,890.71,SL,111,-397.98,59.44,-457.42,0.7129,False
2026-03-20,ZEEMEDIA.BE.NSE,2026-03-20 13:13:59,LONG,7.4,7.35,7.48,0.641,1.068,1.67,7.48,TARGET,13513,1068.29,60.32,1007.97,0.7665,True
2026-03-20,MCL.BE.NSE,2026-03-20 13:14:59,LONG,61.0,60.26,62.24,1.22,2.033,1.67,62.24,TARGET,1639,2032.98,60.6,1972.38,0.8029,True
2026-03-20,SCHNEIDER.BE.NSE,2026-03-20 13:14:59,LONG,894.0,890.64,899.6,0.376,0.627,1.67,890.64,SL,111,-373.12,59.43,-432.55,0.7242,False
2026-03-20,DCMSIL.BE.NSE,2026-03-20 13:15:59,SHORT,89.9,90.57,88.79,0.742,1.236,1.67,88.79,TARGET,1112,1235.88,59.61,1176.27,0.6192,True
2026-03-20,KAVDEFENCE.BE.NSE,2026-03-20 13:15:59,LONG,60.32,59.98,60.89,0.565,0.942,1.67,60.89,TARGET,1657,941.29,60.25,881.03,0.5927,True
2026-03-20,ZEEMEDIA.BE.NSE,2026-03-20 13:15:59,SHORT,7.46,7.51,7.38,0.677,1.128,1.67,7.51,SL,13404,-676.56,60.2,-736.76,0.589,False
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:16:59,LONG,48.65,48.14,49.51,1.058,1.763,1.67,49.51,TARGET,2055,1762.72,60.51,1702.21,0.7882,True
2026-03-20,GEMAROMA.BE.NSE,2026-03-20 13:16:59,SHORT,169.24,170.15,167.72,0.538,0.897,1.67,167.72,TARGET,590,896.03,59.64,836.39,0.6661,True
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:16:59,LONG,8.06,7.99,8.18,0.908,1.513,1.67,8.18,TARGET,12406,1512.76,60.45,1452.31,0.8414,True
2026-03-20,DCMSIL.BE.NSE,2026-03-20 13:17:59,LONG,88.28,87.49,89.6,0.898,1.497,1.67,87.49,SL,1132,-897.43,59.69,-957.12,0.6142,False
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:17:59,LONG,8.06,7.99,8.17,0.843,1.405,1.67,8.17,TARGET,12406,1404.7,60.42,1344.28,0.7756,True
2026-03-20,MCL.BE.NSE,2026-03-20 13:17:59,LONG,61.0,60.16,62.4,1.374,2.29,1.67,62.4,TARGET,1639,2289.16,60.67,2228.48,0.8449,True
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:18:59,LONG,48.78,48.26,49.65,1.066,1.777,1.67,48.26,SL,2050,-1066.45,59.68,-1126.13,0.6381,False
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:19:59,LONG,48.67,48.18,49.49,1.017,1.695,1.67,49.49,TARGET,2054,1694.03,60.49,1633.54,0.6198,True
2026-03-20,MANAKALUCO.BE.NSE,2026-03-20 13:19:59,LONG,25.06,24.85,25.41,0.84,1.399,1.67,25.41,TARGET,3990,1399.08,60.41,1338.67,0.6396,True
2026-03-20,SALSTEEL.BE.NSE,2026-03-20 13:19:59,LONG,37.0,36.57,37.71,1.152,1.921,1.67,37.71,TARGET,2702,1920.09,60.56,1859.53,0.76,True
